"Fips","Area","IndCode","Industry","2009"
"09000","Connecticut","10","    Utilities",3998
"09000","Connecticut","11","    Construction",6989
"09000","Connecticut","12","    Manufacturing",27665
"09000","Connecticut","13","      Durable goods manufacturing",17143
"09000","Connecticut","14","        Wood products manufacturing",71
"09000","Connecticut","15","        Nonmetallic mineral products manufacturing",186
"09000","Connecticut","16","        Primary metals manufacturing",380
"09000","Connecticut","17","        Fabricated metal products",2988
"09000","Connecticut","18","        Machinery manufacturing",1810
"09000","Connecticut","19","        Computer and electronic products manufacturing",1518
"09000","Connecticut","20","        Electrical equipment, appliance, and components manufacturing",1743
"09000","Connecticut","21","        Motor vehicles, bodies and trailers, and parts manufacturing",168
"09000","Connecticut","22","        Other transportation equipment manufacturing",6589
"09000","Connecticut","23","        Furniture and related products manufacturing",166
"09000","Connecticut","24","        Miscellaneous manufacturing",1524
"09000","Connecticut","25","      Nondurable goods manufacturing",10522
"09000","Connecticut","26","        Food and beverage and tobacco products manufacturing",1413
"09000","Connecticut","27","        Textile mills and textile product mills",156
"09000","Connecticut","28","        Apparel and leather and allied products manufacturing",55
"09000","Connecticut","29","        Paper products manufacturing",570
"09000","Connecticut","30","        Printing and related support activities",501
"09000","Connecticut","31","        Petroleum and coal products manufacturing",111
"09000","Connecticut","32","        Chemical products manufacturing",7204
"09000","Connecticut","33","        Plastics and rubber products manufacturing",513
"09000","Connecticut","34","    Wholesale trade",12795
"09000","Connecticut","35","    Retail trade",11314
"09000","Connecticut","36","    Transportation and warehousing",4123
"09000","Connecticut","37","      Air transportation",268
"09000","Connecticut","38","      Rail transportation",42
"09000","Connecticut","39","      Water transportation",364
"09000","Connecticut","40","      Truck transportation",591
"09000","Connecticut","41","      Transit and ground passenger transportation",732
"09000","Connecticut","42","      Pipeline transportation",51
"09000","Connecticut","43","      Other transportation and support activities",1003
"09000","Connecticut","44","      Warehousing and storage",1072
"09000","Connecticut","45","    Information",12134
"09000","Connecticut","46","      Publishing industries, except Internet (includes software)",1834
"09000","Connecticut","47","      Motion picture and sound recording industries",860
"09000","Connecticut","48","      Broadcasting and telecommunications",8646
"09000","Connecticut","49","      Data processing, internet publishing, and other information services",794
"09000","Connecticut","50","    Finance, insurance, real estate, rental, and leasing",69118
"09000","Connecticut","51","      Finance and insurance",35313
"09000","Connecticut","52","        Federal Reserve banks, credit intermediation, and related services",5027
"09000","Connecticut","53","        Securities, commodity contracts, and investments",7258
"09000","Connecticut","54","        Insurance carriers and related activities",20531
"09000","Connecticut","55","        Funds, trusts, and other financial vehicles",2497
"09000","Connecticut","56","      Real estate and rental and leasing",33805
"09000","Connecticut","57","        Real estate",30926
"09000","Connecticut","58","        Rental and leasing services and lessors of intangible assets",2879
"09000","Connecticut","59","    Professional and business services",25348
"09000","Connecticut","60","      Professional, scientific, and technical services",14194
"09000","Connecticut","61","        Legal services",2585
"09000","Connecticut","62","        Computer systems design and related services",2917
"09000","Connecticut","63","        Miscellaneous professional, scientific, and technical services",8692
"09000","Connecticut","64","      Management of companies and enterprises",5294
"09000","Connecticut","65","      Administrative and waste management services",5860
"09000","Connecticut","66","        Administrative and support services",5172
"09000","Connecticut","67","        Waste management and remediation services",688
"09000","Connecticut","68","    Educational services, health care, and social assistance",21758
"09000","Connecticut","69","      Educational services",4148
"09000","Connecticut","70","      Health care and social assistance",17609
"09000","Connecticut","71","        Ambulatory health care services",7745
"09000","Connecticut","72","        Hospitals and nursing and residential care facilities",8166
"09000","Connecticut","73","        Social assistance",1699
"09000","Connecticut","74","    Arts, entertainment, recreation, accommodation, and food services",5781
"09000","Connecticut","75","      Arts, entertainment, and recreation",1667
"09000","Connecticut","76","        Performing arts, spectator sports, museums, and related activities",754
"09000","Connecticut","77","        Amusements, gambling, and recreation industries",913
"09000","Connecticut","78","      Accommodation and food services",4114
"09000","Connecticut","79","        Accommodation",751
"09000","Connecticut","80","        Food services and drinking places",3364
"09000","Connecticut","81","    Other services, except government",4473
"09000","Connecticut","82","  Government",24083
"09000","Connecticut","83","    Federal civilian",2488
"09000","Connecticut","84","    Federal military",2928
"09000","Connecticut","85","    State and local",18668
"09000","Connecticut","86","Addenda:",""
"09000","Connecticut","86","Natural resources and mining",427
"09000","Connecticut","87","Trade",24108
"09000","Connecticut","88","Transportation and utilities",8121
